px,py,pz,alvox,alvoy,alvoz,choque0,choque1,choque2,choque3,choque4,choque5,acao0,acao1,acao2,acao3,acao4,acao5
43,38,34,51,45,30,0,0,0,0,0,0,0,0,0,0,1,0
44,38,34,51,45,30,0,0,0,0,0,0,0,0,1,0,0,0
44,39,34,51,45,30,0,0,0,0,0,0,0,0,0,0,1,0
45,39,34,51,45,30,0,0,0,0,0,0,0,0,1,0,0,0
45,40,34,51,45,30,0,0,0,0,0,0,0,0,0,0,1,0
46,40,34,51,45,30,0,0,0,0,0,0,0,0,1,0,0,0
46,41,34,51,45,30,0,0,0,0,0,0,0,0,0,0,1,0
47,41,34,51,45,30,0,0,0,0,0,0,0,1,0,0,0,0
47,41,33,51,45,30,0,0,0,0,0,0,0,0,1,0,0,0
47,42,33,51,45,30,0,0,0,0,0,0,0,0,0,0,1,0
48,42,33,51,45,30,0,0,0,0,0,0,0,1,0,0,0,0
48,42,32,51,45,30,0,0,0,0,0,0,0,0,1,0,0,0
48,43,32,51,45,30,0,0,0,0,0,0,0,0,0,0,1,0
49,43,32,51,45,30,0,0,0,0,0,0,0,1,0,0,0,0
49,43,31,51,45,30,0,0,0,0,0,0,0,0,1,0,0,0
49,44,31,51,45,30,0,0,0,0,0,0,0,0,0,0,1,0
50,44,31,51,45,30,0,0,0,0,0,0,0,1,0,0,0,0
50,44,30,51,45,30,0,0,0,0,0,0,0,0,1,0,0,0
50,45,30,51,45,30,0,0,0,0,0,0,0,0,0,0,1,0
56,49,31,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
56,49,30,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
56,49,29,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
56,49,28,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
56,49,27,42,55,14,0,0,0,0,0,0,0,0,0,0,0,1
55,49,27,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
55,49,26,42,55,14,0,0,0,0,0,0,0,0,0,0,0,1
54,49,26,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
54,49,25,42,55,14,0,0,0,0,0,0,0,0,0,0,0,1
53,49,25,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
53,49,24,42,55,14,0,0,0,1,0,0,0,0,0,0,0,1
52,49,24,42,55,14,0,1,0,0,0,0,0,0,0,0,0,1
51,49,24,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
51,49,23,42,55,14,0,0,0,0,1,0,0,1,0,0,0,0
51,49,22,42,55,14,0,0,0,1,0,0,0,0,0,0,0,1
50,49,22,42,55,14,0,1,0,0,0,0,0,0,0,0,0,1
49,49,22,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
49,49,21,42,55,14,0,0,0,0,1,0,0,1,0,0,0,0
49,49,20,42,55,14,0,0,0,0,0,0,0,0,0,0,0,1
48,49,20,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
48,49,19,42,55,14,0,0,0,0,0,0,0,0,1,0,0,0
48,50,19,42,55,14,0,0,0,0,0,0,0,0,0,0,0,1
47,50,19,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
47,50,18,42,55,14,0,0,0,0,0,0,0,0,1,0,0,0
47,51,18,42,55,14,0,0,0,0,0,0,0,0,0,0,0,1
46,51,18,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
46,51,17,42,55,14,0,0,0,0,0,0,0,0,1,0,0,0
46,52,17,42,55,14,0,0,0,0,0,0,0,0,0,0,0,1
45,52,17,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
45,52,16,42,55,14,0,0,0,0,0,0,0,0,1,0,0,0
45,53,16,42,55,14,0,0,0,0,0,0,0,0,0,0,0,1
44,53,16,42,55,14,0,0,1,0,0,0,0,1,0,0,0,0
44,53,15,42,55,14,0,0,0,0,0,0,0,0,1,0,0,0
44,54,15,42,55,14,1,0,0,0,0,0,0,0,0,0,0,1
43,54,15,42,55,14,0,0,0,0,0,0,0,1,0,0,0,0
43,54,14,42,55,14,0,0,0,0,0,0,0,0,1,0,0,0
43,55,14,42,55,14,0,0,0,0,0,0,0,0,0,0,0,1
24,14,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
24,15,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
24,16,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
24,17,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
24,18,21,51,50,15,0,1,0,0,1,0,0,0,1,0,0,0
24,19,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
24,20,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
24,21,21,51,50,15,0,0,0,0,0,1,0,0,1,0,0,0
24,22,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
24,23,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
24,24,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
25,24,21,51,50,15,0,1,0,0,0,0,0,0,1,0,0,0
25,25,21,51,50,15,0,0,1,0,0,0,0,0,0,0,1,0
26,25,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
26,26,21,51,50,15,1,0,0,0,0,1,0,0,0,0,1,0
27,26,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
27,27,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
28,27,21,51,50,15,0,1,0,0,0,0,0,0,1,0,0,0
28,28,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
29,28,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
29,29,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
30,29,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
30,30,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
31,30,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
31,31,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
32,31,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
32,32,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
33,32,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
33,33,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
34,33,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
34,34,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
35,34,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
35,35,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
36,35,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
36,36,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
37,36,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
37,37,21,51,50,15,0,0,1,0,0,0,0,0,0,0,1,0
38,37,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
38,38,21,51,50,15,0,0,0,0,0,1,0,0,0,0,1,0
39,38,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
39,39,21,51,50,15,1,1,0,0,0,0,0,0,0,0,1,0
40,39,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
40,40,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
41,40,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
41,41,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
42,41,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
42,42,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
43,42,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
43,43,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
44,43,21,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
44,44,21,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
45,44,21,51,50,15,0,0,0,0,0,0,0,1,0,0,0,0
45,44,20,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
45,45,20,51,50,15,0,0,0,0,0,1,0,0,0,0,1,0
46,45,20,51,50,15,0,0,0,0,0,0,0,1,0,0,0,0
46,45,19,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
46,46,19,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
47,46,19,51,50,15,0,0,0,0,0,0,0,1,0,0,0,0
47,46,18,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
47,47,18,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
48,47,18,51,50,15,0,0,0,0,0,0,0,1,0,0,0,0
48,47,17,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
48,48,17,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
49,48,17,51,50,15,0,0,0,0,0,0,0,1,0,0,0,0
49,48,16,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
49,49,16,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
50,49,16,51,50,15,0,0,0,0,0,0,0,1,0,0,0,0
50,49,15,51,50,15,0,0,0,0,0,0,0,0,1,0,0,0
50,50,15,51,50,15,0,0,0,0,0,0,0,0,0,0,1,0
28,47,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,46,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,45,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,44,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,43,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,42,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,41,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,40,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,39,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,38,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,37,38,34,25,29,0,1,0,0,0,0,0,0,0,1,0,0
28,36,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,35,38,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,34,38,34,25,29,0,0,0,0,0,0,0,1,0,0,0,0
28,34,37,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,33,37,34,25,29,0,0,0,0,0,0,0,1,0,0,0,0
28,33,36,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,32,36,34,25,29,0,0,0,0,0,0,0,1,0,0,0,0
28,32,35,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
28,31,35,34,25,29,0,1,0,0,1,0,0,0,0,1,0,0
28,30,35,34,25,29,0,0,0,0,0,0,0,1,0,0,0,0
28,30,34,34,25,29,0,0,1,0,0,0,0,0,0,0,1,0
29,30,34,34,25,29,0,0,0,0,0,0,0,1,0,0,0,0
29,30,33,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
29,29,33,34,25,29,0,0,0,0,0,0,0,0,0,0,1,0
30,29,33,34,25,29,0,0,0,0,0,0,0,1,0,0,0,0
30,29,32,34,25,29,0,0,0,1,0,0,0,0,0,0,1,0
31,29,32,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
31,28,32,34,25,29,0,0,0,0,0,1,0,1,0,0,0,0
31,28,31,34,25,29,0,1,0,0,0,0,0,0,0,1,0,0
31,27,31,34,25,29,0,0,0,0,1,0,0,1,0,0,0,0
31,27,30,34,25,29,0,0,1,0,0,0,0,0,0,0,1,0
32,27,30,34,25,29,1,0,0,0,0,0,0,0,0,1,0,0
32,26,30,34,25,29,0,0,0,0,0,0,0,0,0,0,1,0
33,26,30,34,25,29,0,0,0,0,0,0,0,1,0,0,0,0
33,26,29,34,25,29,0,0,0,0,0,0,0,0,0,1,0,0
33,25,29,34,25,29,0,0,0,0,0,0,0,0,0,0,1,0
35,10,8,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
35,10,9,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
35,11,9,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
35,11,10,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
35,12,10,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
35,12,11,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
35,13,11,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
35,13,12,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
35,14,12,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
35,14,13,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
35,15,13,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
34,15,13,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
34,15,14,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
34,16,14,22,27,25,1,0,0,0,0,1,0,0,1,0,0,0
34,17,14,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
33,17,14,22,27,25,0,0,0,1,0,0,1,0,0,0,0,0
33,17,15,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
32,17,15,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
32,17,16,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
32,18,16,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
31,18,16,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
31,18,17,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
31,19,17,22,27,25,0,0,1,0,0,0,0,0,0,0,0,1
30,19,17,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
30,19,18,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
30,20,18,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
29,20,18,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
29,20,19,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
29,21,19,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
28,21,19,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
28,21,20,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
28,22,20,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
27,22,20,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
27,22,21,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
27,23,21,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
26,23,21,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
26,23,22,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
26,24,22,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
25,24,22,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
25,24,23,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
25,25,23,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
24,25,23,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
24,25,24,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
24,26,24,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
23,26,24,22,27,25,0,0,0,0,0,0,1,0,0,0,0,0
23,26,25,22,27,25,0,0,0,0,0,0,0,0,1,0,0,0
23,27,25,22,27,25,0,0,0,0,0,0,0,0,0,0,0,1
9,3,32,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
9,4,32,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
9,5,32,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
9,6,32,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
9,7,32,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
9,8,32,19,21,22,0,0,0,0,0,1,0,0,1,0,0,0
9,9,32,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
9,10,32,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
9,11,32,19,21,22,0,0,0,0,0,0,0,1,0,0,0,0
9,11,31,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
9,12,31,19,21,22,0,0,0,0,0,0,0,0,0,0,1,0
10,12,31,19,21,22,0,0,0,0,0,0,0,1,0,0,0,0
10,12,30,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
10,13,30,19,21,22,0,0,0,0,0,0,0,0,0,0,1,0
11,13,30,19,21,22,1,0,0,0,0,0,0,1,0,0,0,0
11,13,29,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
11,14,29,19,21,22,0,0,0,0,0,0,0,0,0,0,1,0
12,14,29,19,21,22,0,0,0,0,0,0,0,1,0,0,0,0
12,14,28,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
12,15,28,19,21,22,0,0,0,0,0,0,0,0,0,0,1,0
13,15,28,19,21,22,0,0,0,0,0,0,0,1,0,0,0,0
13,15,27,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
13,16,27,19,21,22,0,0,0,0,0,0,0,0,0,0,1,0
14,16,27,19,21,22,0,0,0,0,0,0,0,1,0,0,0,0
14,16,26,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
14,17,26,19,21,22,0,0,0,0,0,0,0,0,0,0,1,0
15,17,26,19,21,22,0,0,0,0,0,0,0,1,0,0,0,0
15,17,25,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
15,18,25,19,21,22,0,0,0,0,0,0,0,0,0,0,1,0
16,18,25,19,21,22,0,0,0,0,0,0,0,1,0,0,0,0
16,18,24,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
16,19,24,19,21,22,0,0,0,0,0,0,0,0,0,0,1,0
17,19,24,19,21,22,0,0,0,0,0,0,0,1,0,0,0,0
17,19,23,19,21,22,0,0,0,0,0,0,0,0,1,0,0,0
17,20,23,19,21,22,0,0,0,0,0,0,0,0,0,0,1,0
18,20,23,19,21,22,0,1,0,0,0,0,0,0,1,0,0,0
18,21,23,19,21,22,0,0,0,0,0,0,0,1,0,0,0,0
18,21,22,19,21,22,0,0,0,1,0,0,0,0,0,0,1,0
54,9,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
53,9,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
52,9,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
51,9,33,9,39,30,0,0,0,0,0,1,0,0,1,0,0,0
51,10,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
50,10,33,9,39,30,0,0,1,1,0,0,0,0,0,0,0,1
49,10,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
48,10,33,9,39,30,0,0,1,0,0,0,0,0,0,0,0,1
47,10,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
46,10,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
45,10,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
44,10,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
43,10,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
42,10,33,9,39,30,0,0,0,1,0,0,0,0,0,0,0,1
41,10,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
40,10,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
39,10,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
38,10,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
38,11,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
37,11,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
37,12,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
36,12,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
36,13,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
35,13,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
35,14,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
34,14,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
34,15,33,9,39,30,0,0,1,0,0,0,0,0,0,0,0,1
33,15,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
33,16,33,9,39,30,0,0,0,0,1,0,0,0,0,0,0,1
32,16,33,9,39,30,0,0,1,0,0,0,0,0,0,0,0,1
31,16,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
31,17,33,9,39,30,0,0,0,0,1,0,0,0,1,0,0,0
31,18,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
30,18,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
30,19,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
29,19,33,9,39,30,0,0,1,0,0,0,0,0,0,0,0,1
28,19,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
28,20,33,9,39,30,0,0,0,0,1,0,0,0,1,0,0,0
28,21,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
27,21,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
27,22,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
26,22,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
26,23,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
25,23,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
25,24,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
24,24,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
24,25,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
23,25,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
23,26,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
22,26,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
22,27,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
21,27,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
21,28,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
20,28,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
20,29,33,9,39,30,0,1,0,0,0,0,0,0,0,0,0,1
19,29,33,9,39,30,1,0,0,0,0,0,0,0,1,0,0,0
19,30,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
18,30,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
18,31,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
17,31,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
17,32,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
16,32,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
16,33,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
15,33,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
15,34,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
14,34,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
14,35,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
13,35,33,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
13,36,33,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
12,36,33,9,39,30,0,0,0,0,0,0,0,1,0,0,0,0
12,36,32,9,39,30,0,0,0,1,0,0,0,0,1,0,0,0
12,37,32,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
11,37,32,9,39,30,0,0,0,0,0,0,0,1,0,0,0,0
11,37,31,9,39,30,0,0,0,0,0,0,0,0,1,0,0,0
11,38,31,9,39,30,0,0,0,0,0,0,0,0,0,0,0,1
10,38,31,9,39,30,0,1,0,0,0,0,0,0,1,0,0,0
10,39,31,9,39,30,0,0,0,0,0,0,0,1,0,0,0,0
10,39,30,9,39,30,0,0,0,1,0,0,0,0,0,0,0,1
3,58,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,57,5,12,10,33,1,0,0,0,0,0,0,0,0,1,0,0
3,56,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,55,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,54,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,53,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,52,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,51,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,50,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,49,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,48,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,47,5,12,10,33,0,0,0,0,0,1,0,0,0,1,0,0
3,46,5,12,10,33,0,0,0,0,1,0,0,0,0,1,0,0
3,45,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,44,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,43,5,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,42,5,12,10,33,0,0,0,1,1,0,1,0,0,0,0,0
3,42,6,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,41,6,12,10,33,0,1,0,0,0,0,0,0,0,1,0,0
3,40,6,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,39,6,12,10,33,0,0,0,0,1,0,0,0,0,1,0,0
3,38,6,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,37,6,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,37,7,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,36,7,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,36,8,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,35,8,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,35,9,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,34,9,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,34,10,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,33,10,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,33,11,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,32,11,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,32,12,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,31,12,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,31,13,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,30,13,12,10,33,0,0,0,0,0,1,1,0,0,0,0,0
3,30,14,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,29,14,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,29,15,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,28,15,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,28,16,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,27,16,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,27,17,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,26,17,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,26,18,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,25,18,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,25,19,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,24,19,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,24,20,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,23,20,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,23,21,12,10,33,0,0,0,1,0,0,1,0,0,0,0,0
3,23,22,12,10,33,0,0,0,0,1,0,0,0,0,1,0,0
3,22,22,12,10,33,0,1,0,0,0,0,0,0,0,1,0,0
3,21,22,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,21,23,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,20,23,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,20,24,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,19,24,12,10,33,0,0,0,0,0,0,1,0,0,0,0,0
3,19,25,12,10,33,0,0,0,0,0,0,0,0,0,1,0,0
3,18,25,12,10,33,0,0,0,0,0,0,0,0,0,0,1,0
